"datetime","headline","source","url","summary","related","image","lang","hasPaywall","symbol"
"1605708173000","La Diana de ""The Crown"" dévoile ses aisselles poilues et casse internet: ""Il n'y pas de drame là-dedans""","DH.be","https://cloud.iexapis.com/v1/news/article/23b847db-b629-462e-bc18-1f8365b2a929","Emma Corrin incarne la princesse de Galles dans l'incontournable série Netflix.","NFLX","https://cloud.iexapis.com/v1/news/image/23b847db-b629-462e-bc18-1f8365b2a929","fr","False",""
"1605707430000","«The Crown», saison 4: Lady Diana et l’envers du décor","Le Temps","https://cloud.iexapis.com/v1/news/article/a14c2a7b-85a3-4c05-8b5d-b5db7d177860","Etude fictionnalisée de la monarchie britannique, la série Netflix a dévoilé dimanche son quatrième volet.","NFLX","https://cloud.iexapis.com/v1/news/image/a14c2a7b-85a3-4c05-8b5d-b5db7d177860","fr","False",""
"1605705814000","Apple to Cut App Store Fees in Half for Most Developers","Yahoo Finance","https://cloud.iexapis.com/v1/news/article/d2c859dc-b233-4b2b-8cd1-5a87247372c0","(Bloomberg) -- Apple Inc. is cutting by half the fees charged to most developers who sell software and services on the App Store, marking the biggest change to the store’s revenue structure since the iPhone maker launched the service in 2008.The company is lowering the App Store fee to 15% from 30% for developers who produce as much as $1 million in annual revenue from their apps and those who are new to the store. The change will go into effect Jan. 1 as part of an App Store Small Business Program, Apple said Wednesday in a statement. The company said the new structure will apply to the “vast majority” of developers who charge for apps and in-app purchases on Apple’s devices. The program won’t affect major apps, such as those from Netflix Inc. and Spotify Technology SA.The Cupertino, California-based technology giant said it’s making the change to help small developers financially and to provide a way for them to invest in their businesses amid the economic struggles caused by the Covid-19 pandemic.Apple has faced ongoing scrutiny from government regulators and criticism from developers about the percentage of revenue it takes for App Store purchases.","NFLX","https://cloud.iexapis.com/v1/news/image/d2c859dc-b233-4b2b-8cd1-5a87247372c0","en","False",""
"1605704444000","Judd Apatow prepara para Netflix una comedia que girará en torno a la pandemia","Clarin","https://cloud.iexapis.com/v1/news/article/7406d803-f61c-486a-9f3a-819c2aecddb2","El realizador será el productor, guionista y director de esta película que contará la vida de un grupo de actores encerrados en un hotel, en medio de la cuarentena.","NFLX","https://cloud.iexapis.com/v1/news/image/7406d803-f61c-486a-9f3a-819c2aecddb2","es","False",""
"1605699236000","Goldie Hawn, a los 75, vuelve con filme navideño: ¿Qué fue de su vida?","Clarin","https://cloud.iexapis.com/v1/news/article/ffe3388e-e8af-415d-b9d0-20dea80db644","La actriz llega a Netflix con ""Las crónicas de Navidad 2"", con Kurt Russell, su marido en la vida real. ¿Dónde estaba?","NFLX","https://cloud.iexapis.com/v1/news/image/ffe3388e-e8af-415d-b9d0-20dea80db644","es","False",""
"1605650138000","Microsoft creará nuevo chip de seguridad para PC similar al que usa Xbox","El Universal","https://cloud.iexapis.com/v1/news/article/ff447a26-62f9-4fe7-84df-fbb82c7d4942","La multinacional estadounidense Microsoft anunció este martes sus planes para crear un nuevo microchip de seguridad contra ataques informáticos en ordenadores PC con sistema operativo Windows basado en la misma tecnología que usan actualmente las videoconsolas Xbox. El procesador de seguridad Microsoft Pluton, como ha sido bautizado, será desarrollado conjuntamente por la empresa que dirige Satya Nadella y por sus socios en el campo de los microchips: AMD, Intel y Qualcomm, anunció la compañía en un comunicado. Pluton será un procesador basado en tecnología “del chip a la nube” como el usado en Xbox y Azure Sphere, se construirá sobre la propia CPU y reemplazará el actual módulo de plataforma de confianza (TPM, por su sigla en inglés). Estos módulos, usados actualmente para la protección de los PC, no están integrados en la CPU, lo que permite a los piratas informáticos robar datos de los usuarios cuando estos son transportados de un lado al otro, algo que debería solucionarse con la integración de Pluton a la unidad central de procesamiento.","NFLX","https://cloud.iexapis.com/v1/news/image/ff447a26-62f9-4fe7-84df-fbb82c7d4942","es","False",""
"1605628904000","Xbox Series X: cómo es la potente consola rival de PlayStation 5 que quiere parecerse a la PC","Clarin","https://cloud.iexapis.com/v1/news/article/d13404a1-199e-494e-ba31-44a3321e5c69","Microsoft busca capturar la atención del gamer argentino con una propuesta que combina como nunca potencia gráfica, velocidad de carga y un servicio de videojuegos similar a Netflix.","NFLX","https://cloud.iexapis.com/v1/news/image/d13404a1-199e-494e-ba31-44a3321e5c69","es","False",""
"1605621985000","Disney+ en Argentina: cómo verlo, cuál es el precio y cómo suscribirse","Clarin","https://cloud.iexapis.com/v1/news/article/73734a0f-ff65-4b12-93c6-b00a99868208","La plataforma desembarcó este martes 17 en nuestro país, para competir con Netflix y Amazon Prime Video.","NFLX","https://cloud.iexapis.com/v1/news/image/73734a0f-ff65-4b12-93c6-b00a99868208","es","False",""
"1605618900000","L’Affaire Wesphael sur RTL TVI: premiers épisodes le 2 décembre","Lavenir","https://cloud.iexapis.com/v1/news/article/07b826d0-2bdd-416e-ad92-faf5a033ab55","On l’avait annoncé en septembre dernier: RTL TVI collabore pour la première fois avec Netflix pour produire une série documentaire sur l’affaire Wesphael. Les deux premiers épisodes seront diffusés sur la chaîne privée le 2 décembre.","NFLX","https://cloud.iexapis.com/v1/news/image/07b826d0-2bdd-416e-ad92-faf5a033ab55","fr","False",""
"1605618038000","Somos los campeones, la serie de Netflix que muestra torneos de cualquier cosa","Clarin","https://cloud.iexapis.com/v1/news/article/48bc6d57-a310-4535-89bd-f2cdce2addec","Este martes 17, llega esta docuserie de seis episodios, en los que los participantes compiten en una corrida de queso, por la resistencia al picante, por raros cortes de pelo o por el juego del Yo yo.","NFLX","https://cloud.iexapis.com/v1/news/image/48bc6d57-a310-4535-89bd-f2cdce2addec","es","False",""
"1605613153000","Notre choix du jour pour contrer l’ennui en confinement: Jean-Paul Belmondo, un homme qui nous plaît","Le Soir","https://cloud.iexapis.com/v1/news/article/97ef02de-98e5-42b7-86ad-2e236a97c4f1","Les lieux de culture sont fermés mais la culture continue à exister. Chaque jour, nous vous proposons une chose à faire, à lire, à écouter, à regarder en ces temps confinés. Aujourd’hui, Netflix déroule le tapis rouge à Bebel. Toc toc badaboum… Anti-déprime assurée.","NFLX","https://cloud.iexapis.com/v1/news/image/97ef02de-98e5-42b7-86ad-2e236a97c4f1","fr","False",""
"1605611593000","Série sur l’affaire Wesphael coproduite par Netflix: voici quand seront diffusés les deux premiers épisodes sur RTL!","Sudinfo","https://cloud.iexapis.com/v1/news/article/286527b8-f12a-44b1-bde7-878b4646d950","L’affaire Wesphael continue à susciter les passions. Après avoir intéressé la Belgique entière durant trois ans (de 2013 à 2016), elle part maintenant à l’assaut des téléspectateurs du monde entier grâce à une série coproduite par le géant américain Netflix et RTL. Dont les premiers épisodes sont annoncés sur la chaîne privée.","NFLX","https://cloud.iexapis.com/v1/news/image/286527b8-f12a-44b1-bde7-878b4646d950","fr","False",""
"1605607237000","The Crown: buscaron en ferias americanas y casas de telas de todo el mundo para recrear la ropa de Lady Di y la Thatcher","Clarin","https://cloud.iexapis.com/v1/news/article/d001c5fc-e510-4ad8-9380-90e0f59bafe5","¿Por qué la serie de Netflix parece un desfile de modas impecable? Aquí, los secretos de sus vestuaristas.","NFLX","https://cloud.iexapis.com/v1/news/image/d001c5fc-e510-4ad8-9380-90e0f59bafe5","es","False",""
"1605606503000","Streaming - Netflix s'inspire de TikTok pour ses contenus","L'essentiel","https://cloud.iexapis.com/v1/news/article/79e3eec9-36d2-4b39-af71-6bef9a329a38","La plateforme de streaming expérimente une nouvelle interface baptisée «Fast Laughs».","NFLX","https://cloud.iexapis.com/v1/news/image/79e3eec9-36d2-4b39-af71-6bef9a329a38","fr","False",""
"1605583200000","This Is What Hedge Funds Bought And Sold In Q3: Complete 13F Summary","Zero Hedge","https://cloud.iexapis.com/v1/news/article/b8c6294f-9a6b-49f9-a623-30847410877e","This Is What Hedge Funds Bought And Sold In Q3: Complete 13F Summary Tyler Durden Mon, 11/16/2020 - 22:20 While we live in a time when the holdings of the top 20 Robinhood ""investors"" have far more information value for markets and other traders than a glimpse into what hedge funds are doing, not in the least because retail investors are outperforming both the S&P500 and hedge funds 10-to-1… ... unfortunately there is still no regulatory requirement for even superstar retail investors to disclose their holdings, which is why we have to be satisfied with the quarterly 13-F publication spectacle, which just concluded today, and which revealed that even as tech stocks suffered two correction shakeouts since early September, hedge funds mostly stuck with the ""safety"" of tech stocks during the third quarter heading into the election, even as some hedge funds trimmed Amazon.com as the dominant e-commerce platform thrived amid a pandemic-fueled surge in online shopping, while others sold Netflix Courtesy of Bloomberg, below is a snapshot of what some of the most prominent tech stock additions as disclosed by today's barrage of 13F filings: Coatue Management doubled its holdings of Tesla in the three months ended Sept. 30, making the electric-vehicle maker its second-biggest publicly disclosed holding.","NFLX","https://cloud.iexapis.com/v1/news/image/b8c6294f-9a6b-49f9-a623-30847410877e","en","False",""
"1605559168000","Johnny Depp podría estar negociando futuros proyectos con Netflix","20minutos Spain","https://cloud.iexapis.com/v1/news/article/e9770209-e30a-446b-9bf4-9a082158c4bf","No summary available.","NFLX","https://cloud.iexapis.com/v1/news/image/e9770209-e30a-446b-9bf4-9a082158c4bf","es","False",""
"1605556937000","Stock Market Today With Jim Cramer: Hold Disney and Facebook","The Street","https://cloud.iexapis.com/v1/news/article/f66123bc-efff-4b74-9feb-c8dca0f8d3b2","Jim Cramer discusses the latest stock market news including Home Depot's latest acquisition, FAANG stocks and the market's response to Moderna's vaccine.","NFLX","https://cloud.iexapis.com/v1/news/image/f66123bc-efff-4b74-9feb-c8dca0f8d3b2","en","False",""
"1605540594000","Sophia Loren regresa a la actuación: ""Soy una perfeccionista""","Clarin","https://cloud.iexapis.com/v1/news/article/77d40b3d-b7c0-4b22-8bcf-8fb5ba2dbf82","La estrella, ahora de 86 años, buscaba una conexión personal con un guión. Entonces llegó su hijo director y el drama de Netflix ""La vida ante si"".","NFLX","https://cloud.iexapis.com/v1/news/image/77d40b3d-b7c0-4b22-8bcf-8fb5ba2dbf82","es","False",""
"1605528090000","El enojo de la familia real británica con The Crown","Clarin","https://cloud.iexapis.com/v1/news/article/739a1549-9cd9-46d9-b188-cf8dfb7386af","La cuarta temporada de la serie de Netflix se enfoca en la relación entre el príncipe Carlos y Lady Di.","NFLX","https://cloud.iexapis.com/v1/news/image/739a1549-9cd9-46d9-b188-cf8dfb7386af","es","False",""
"1605522045000","À Nantes, des chercheurs courtisés par Netflix et Facebook","Ouest-France","https://cloud.iexapis.com/v1/news/article/996b6865-5a41-4593-bae3-cb00199e36f6","C’est le genre de personne susceptible de faire aimer les sciences aux plus réfractaires. Qui cause de pots de yaourts et de lait en poudre pour éclairer vos lanternes. Patrick le Callet est un homme très occupé, passionné et chercheur au laboratoire des sciences du numérique de Nantes. Le LS2N…","NFLX","https://cloud.iexapis.com/v1/news/image/996b6865-5a41-4593-bae3-cb00199e36f6","fr","False",""
"1605521313000","Netflix quiere que te eches una ""risas rápidas"" con una sección estilo TikTok","El Pais Cinco Dias","https://cloud.iexapis.com/v1/news/article/a3ad26ca-8f54-4b0b-83bb-a580c5fe2cdb","La plataforma mira de reojo a la red social de microvídeos.","NFLX","https://cloud.iexapis.com/v1/news/image/a3ad26ca-8f54-4b0b-83bb-a580c5fe2cdb","es","False",""
"1605519990000","El susto o muerte de Luis Tosar en 'Los favoritos de Midas': así es la serie de moda de Netflix","20minutos Spain","https://cloud.iexapis.com/v1/news/article/10ad310a-6f02-45b2-8301-ab102556ef3b","No summary available.","NFLX","https://cloud.iexapis.com/v1/news/image/10ad310a-6f02-45b2-8301-ab102556ef3b","es","False",""
"1605517235000","The Queen's Gambit: ¿tenían que ver una serie de Netflix para darse cuenta de que el ajedrez es tan sensual y estético como brutal y despiadado?","Clarin","https://cloud.iexapis.com/v1/news/article/74cf4bfe-f6e5-46b1-8f52-ee91492e6a28","Como novela y producción adaptada a la pantalla, Gambito de Dama es una obra de ficción. Pero sus lazos con la realidad atrapan a los amantes del juego y a quienes desconocen su trastienda.","NFLX","https://cloud.iexapis.com/v1/news/image/74cf4bfe-f6e5-46b1-8f52-ee91492e6a28","es","False",""
"1605517234000","Secretos de la vida de Sophia Loren, la diva del cine que a los 86 años copó el streaming","Clarin","https://cloud.iexapis.com/v1/news/article/d048a4e7-f117-4c18-94f0-1baa672a4d7c","Protagoniza ""La vida ante sí"", película que acaba de estrenar Netflix y que fue un boom de público el fin de semana. Monumento italiano de la elegancia y el glamour, fue la musa del diseñador de los focos del Peugeot 504.","NFLX","https://cloud.iexapis.com/v1/news/image/d048a4e7-f117-4c18-94f0-1baa672a4d7c","es","False",""
"1605516240000","Films de Noël : lesquels voir cette semaine sur TF1, M6 et Netflix ?","L'Internaute","https://cloud.iexapis.com/v1/news/article/ce2fd23e-6e84-4d78-a658-955068c799a0","FILM DE NOEL 2020 - Chaque jour, TF1 et M6 proposent des films qui sentent bon les fêtes de fin d'année. Tout au long du mois de novembre et décembre, Netflix propose également des films de Noël. Le programme et sélection des meilleurs.","NFLX","https://cloud.iexapis.com/v1/news/image/ce2fd23e-6e84-4d78-a658-955068c799a0","fr","False",""
"1605510771000","Les films et séries de Noël débarquent: lesquels regarder sur Netflix?","La Libre","https://cloud.iexapis.com/v1/news/article/dec7a0da-4ad1-4aa6-a1f0-4df6236a3339","Guirlandes, féerie et sentiments sont convoqués, en films ou séries, pour nous faire vivre la ""magie"" avant l’heure.","NFLX","https://cloud.iexapis.com/v1/news/image/dec7a0da-4ad1-4aa6-a1f0-4df6236a3339","fr","False",""
